Unnamed: 0,Unnamed: 1,Unnamed: 2,Код,Группа,Наименование,Ед. изм.,Количество,Приходная цена,Розничная цена
,,,1117480,Сладкое/Шоколадные плитки/пасты,Плитка натс 180 гр брауни,шт.,4,160,200
,,,2000999843966,Химия/Для себя,Кукла в очках,шт.,2,500,750
,,,106930,Для дома/Салфетки,Полотенце 60шт ГринЛайн Белая,шт.,5,150,185
,,,1119062,Канцтовары,Бумага для записей желтая,шт.,10,15,35
,,,1119097,Для дома/Салфетки,Туалетная бумага плюше 4 рулона 2 слоя,шт.,7,56.07,83
,,,103129,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Кетчуп чили,шт.,30,56.67,78
,,,858,Весовые товары/Мясное,Кусочки Филе Цыпленка в Панировке,кг,10.634,416.4,507
,,,1119323,Продукты Питания/Павильное Питание,Сен сой ми фо бо 65 гр,шт.,6,97.2,123
,,,98958,Сушеные Рыба/Говядина,Горбуша филе вяленое 25гр Беерка,шт.,7,46,75
,,,96113,Продукты Питания/Молочка/Йогурт/Пудинг,Йогурт Эрмигурт легкий 0.3пр 100гр,шт.,16,28.21,35
,,,1117476,Сладкое/Батончики/бисквиты/Булочки/Кексы,Пончик клубничный 40 гр,шт.,4,33.9583333333333,43
,,,2000999844374,весовые 1/Мясное1,Соевое мясо пряная палочка 92 гр,шт.,17,91,135
,,,1119074,Сладкое/Батончики/бисквиты,Веник простой 2,шт.,14,180,280
,,,2000999844447,Семечки,Мактеа с лимоном 16 гр,шт.,60,10.73,
,,,1368,Сладкое/Шоколадные плитки/пасты,Плитка Аленка 60 гр,шт.,12,50,80
,,,95351,Напитки/Вода,Кубай 0.5л,шт.,23,30,45
,,,1119606,Химия/Ароматная,Дезодоранты ассорти,шт.,87,115,350
,,,1118670,Сладкое/Конфеты/Печенья упаковки,Печенье традиционное юбилейное шоколад 224 гр,шт.,6,68,110
,,,1117250,Продукты Питания/Павильное Питание,Протеиновый кейк десерт 70 гр,шт.,5,104.4,133
,,,1119033,ДЛЯ КАССЫ/Посуда,Скалка деревянная,шт.,1,125,200
,,,97176,Сухарики,Хрустяшки 50гр Войска,шт.,35,13.5,20
,,,1119191,Напитки/Вода,Экспонента био-скир ананас 500 гр,шт.,9,160.666666666667,195
,,,101887,Детские товары,Крем под подгузник 175мл Наша Мама,шт.,3,271,327
,,,95300,Напитки/Соки,Сок Ириб 0.75л,шт.,12,108.333333333333,135
,,,1118952,Напитки/Соки,J7 Ассорти 0.97л т/пакет вишня,шт.,7,155.99,320
,,,96284,Химия/Для себя/Бритвы,Лезвие Рапира 10шт,шт.,7,30,50
,,,2000999844226,Детские товары,Детский шампунь наша мама,шт.,3,250,307
,,,1119484,Химия/Для себя/Шампунь,Сетка САФИ,шт.,7,11,20
,,,97139,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Кетчуп Хеинз 320гр,шт.,25,103.27,135
,,,101021,Чипсы,Читос 85г,шт.,20,75,110
,,,98113,Напитки/Вода,Кайтаг 5.07л,шт.,6,60,85
,,,132,Весовые товары/Конфеты,Конфеты Леденцовая карамель,кг,3,405,498
,,,98031,Напитки/Соки/Энергетик,Энергетик Флеш вкусовой 0.45л ЖБ,шт.,54,53.3333333333333,85
,,,100728,ДЛЯ КАССЫ/Кухня,Колбаса полукопченная Сельская кольцо 400 гр Сатурн,шт.,3,308,375
,,,106568,Продукты Питания/Молочка/Йогурт/Пудинг,Йогурт Теос Греческий 2пр 140гр,шт.,6,51.19,88
,,,584,Весовые товары/Выпечка,Печенье Лукошко ( Арма ),кг,1.234,276.666666666667,340
,,,1119766,Химия/Для себя/Полость рта,Зубной порошок мятный 140 гр,шт.,3,49.72,0
,,,1118928,Электроника/Гаджеты,Микро флешка на 32 гб,шт.,1,390,550
,,,1118498,Сладкое/Домашняя выпечка,Чайник электрический стеклянный 1.8л,шт.,2,945.71,1500
,,,95319,Напитки/Соки,Кока Кола 0.33л Ж Б,шт.,49,45.8333333333333,65
,,,2000999843959,Химия/Для себя,Кукла негр в коробке,шт.,2,700,985
,,,104447,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Томатная паста 280г Кубанская трапеза,шт.,3,62.4,88
,,,105836,Продукты Питания/Консервы/Мясо,Филе Сардина по-венгерски 105гр ЗА РОДИНУ,шт.,6,105.45,130
,,,99717,Сладкое/Домашняя выпечка,Торт Маркиза Азбука вкуса,шт.,2,480,575
,,,1119634,Химия/Для себя,Аромасвеча квадрвтная к 023,шт.,12,150,220
,,,1115513,Продукты Питания/Быстрое питание,Доширак плюс 105гр,шт.,30,63.8333333333333,78
,,,2000999844375,Продукты Питания/Мука/Сахар/Соль/Крахмал,Сахар кускавой 2 кг,шт.,1,327.2,397
,,,2000999844354,Химия/Для себя,Бритва Бик леди 10 шт,шт.,10,291,347
,,,2000999844047,Жевачка,Протеиновый батончик мммдмс 51 гр,шт.,7,250,300
,,,1117824,Напитки/Соки,Сок Амбре 0.75 мл гранат,шт.,9,119,150
,,,107576,Продукты Питания/Молочка/Сыр/Копченый Сыр,Сыр Натура 150гр,шт.,1,122.54,160
,,,1118886,Продукты Питания/Павильное Питание,Драже леди баг,шт.,4,30.65,50
,,,1119592,Служебная группа,Игра УНО,шт.,2,50,150
,,,110211,Служебная группа,Космос Лампочка Шар 30Вт,шт.,5,148.878,225
,,,1119222,Напитки/Вода,Стик из говядины Абуев,шт.,1,143,175
,,,100916,Сладкое/Мармелад/Драже/Карамель/Мармелад,мармелад крутфрут осьминожки 100гр,шт.,16,38.9,55
,,,101505,Сладкое/Прочее/Милка,Плитка Милка 100гр Дробленый фундук,шт.,22,103,145
,,,99305,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Томатная паста 1000гр Кубанская трапеза,шт.,4,200.56,248
,,,723,Весовые товары/Выпечка,Халва подсолнечное Альфа,кг,4.944,177.4,217
,,,1119743,Сладкое/Мармелад/Драже/Карамель,Скитлс драже 152 гр лесные ягоды,шт.,3,159,198
,,,96331,Масла/Масла сливочные,Маргарин Саратовский домашний 180гр 60пр,шт.,5,32,44
,,,1118340,Служебная группа,Мужские духи Шанель 100 мл,шт.,4,329,2350
,,,102884,Детские товары,Подгузники Молфикс 6-ка 38шт,шт.,3,600,710
,,,2000999844217,Детские товары,Бимбо кондиционер 2 л,шт.,2,285,342
,,,104206,Служебная группа,Дневник Школьный,шт.,4,65,117
,,,460,Весовые товары/Выпечка,Печенье сгущенкино раздолье 8мес (Альфа),кг,3.088,210.6,275
,,,100337,Химия/Для себя/Мыло,Мыло Декс клюсив 4штХ90гр 360гр,шт.,4,122,148
,,,1049,Весовые товары/Конфеты,Конфеты Тоффико жевательная Альфа,кг,3.38,317.8,398
,,,99455,Кошачьи товары,Ошейник Антипаразитарный 35см,шт.,1,180,225
,,,369,Весовые товары/Мясное,АМ Колбаса Мусульманская,кг,5.92999999999999,699.020183486238,838
,,,1119676,Для дома,Фольга форма 450 мл,шт.,45,9,20
,,,1119626,Игрушки,Кукла грей беби,шт.,2,950,1350
,,,96129,Напитки/Кофе/Какао/Сливки/Кофе,Кофе Маккофе 3 в 1 Оригинал 20г х 100 х 10,шт.,2,1436,1715
,,,141,Весовые товары/Конфеты,Конфеты Кремка,кг,9.046,123.7,285
,,,98980,Напитки/Вода,Минералка Нарзан 0.5л стекло,шт.,28,42.2222222222222,90
,,,104095,весовые 1/Вафли вес1,Печенье тук чиз,шт.,53,65,90
,,,106949,Детские товары,Печенье 270гр Когда я выросту,шт.,4,85,115
,,,1116655,Продукты Питания/Консервы/Мясо,Соус АВИРА вяленные томаты 200 мл,шт.,10,51,76
,,,313,Весовые товары/Мясное,ММ Сосиски Чеченские,кг,1.948,440,528
,,,95994,Для дома/Скотч/Изолента,Изолента ПВХ 25м рексант,шт.,19,45,70
,,,106998,Продукты Питания/Павильное Питание,Заменитель Сахара Фит7 Зеленый 180гр,шт.,5,309.84,372
,,,97925,Химия/Для себя/Полость рта,Зубная паста Колгейт 50мл Макс Фреш,шт.,1,179,220
,,,8101,ДЛЯ КАССЫ/Химия,Миски Зам - Зам,шт.,5,200,400
,,,100280,Напитки/Соки,Рич 0.5л,шт.,44,64.4166666666667,90
,,,1117282,Продукты Питания/Молочка/Сметана/Творог,Творог экспонента топленое молоко,шт.,1,168.5,205
,,,99,Весовые товары/Конфеты,Конфеты Апельсиновая РотФронт,кг,2.758,243,292
,,,95322,Напитки/Соки,Фанта 0.33л Стекло,шт.,1,80,105
,,,99688,Химия/Для себя/Шампунь,Шампунь Пантин 400мл,шт.,69,150,270
,,,109743,ДЛЯ КАССЫ/Прочее.,Сивак,шт.,31,32,100
,,,2000999844301,Детские товары,Паомма стекло бутылочка 180 мл,шт.,4,570,685
,,,1118897,Продукты Питания/Полуфабрикаты,Перец фаршированый Зарета,шт.,3,280,420
,,,111339,Сладкое/Конфеты/Печенья упаковки,Драже 500гр Камешки Хива,шт.,3,365,438
,,,2000999844204,Детские товары,Бутылочка сказка 120 мл стекло,шт.,4,330,450
,,,1118348,Служебная группа,Духи женские Шанель 100 мл,шт.,2,299,2350
,,,100637,Химия/Для себя/Салфетки влажные,Салфетки Плюш 2 слоя 230листов в коробке,шт.,6,110,140
,,,106852,Напитки/Кофе/Какао/Сливки,Кофе 3в1 Бридже 20гр Лесной Орех,шт.,3,8.6,15
,,,107776,Фрукты/Сухофрукты,Вишня Сушенная 300гр Фооджейран,шт.,1,211,265
,,,1118531,Напитки/Соки,Фанат напиток 0.500 мл,шт.,6,49.7475,75
,,,1119686,Продукты Питания/Полуфабрикаты,Манты с мясом 1 кг хазчам,шт.,5,520,625
,,,100902,Сладкое/Конфеты/Печенья упаковки,драже ОС крекер рыбка 500гр,шт.,9,336.45,405
,,,2000999843941,Игрушки,Бильярд 768,шт.,1,1700,2250
,,,2000999843989,ДЛЯ КАССЫ/Аксессуары,Кабель Х-110,шт.,3,160,300
,,,107151,Временно,Конфеты Птица Дивная Десерт 2кг,шт.,1,388,485
,,,95221,Сладкое/Прочее,Раффаэло 200 гр,шт.,1,540,695
,,,106886,Продукты Питания/Консервы/Мясо,Сельди  тихоокеан/натур 245гр Доброфлот,шт.,3,136.07,165
,,,1118752,Игрушки,Слайм в банке,шт.,5,80,120
,,,1345,Сладкое/Прочее/Киндер,Киндер буено 43гр,шт.,56,77,100
,,,2000999844120,Химия/Для себя/Прокладки,Рексона гель для душа 200 мл,шт.,6,85,137
,,,2000999844310,Детские товары,Грызунок сказка 1,шт.,1,72,98
,,,95952,Сигареты,Винстон XS,шт.,35,254,270
,,,2000999844213,Детские товары,Бимбо гель для стирки 2 л,шт.,2,332,412
,,,1118509,Химия/Ароматная,Армотизатор воздуха антитабак 250 мл,шт.,4,106.02,137
,,,96424,Продукты Питания/Павильное Питание,Заменитель сахара 60гр 60шт Фит Парад 8,шт.,3,142.05,174
,,,1118476,Электроника,Набор для автомобиля заряд,шт.,2,750,1000
,,,2000999844083,Детские товары,Барби в коробке 1804,шт.,2,225,378
,,,98201,Детские товары,Малютка 2 1200гр,шт.,2,1100,1320
,,,1118592,Продукты Питания/Молочка/Йогурт/Пудинг,Плитка Альпен Голд 85 гр пористый,шт.,5,79.99,120
,,,1118443,Химия/Бытовая химия,Патчи гидрогелевые,шт.,97,70,385
,,,95086,Продукты Питания/Специи,Лавровый лист 30гр КУБАНСКОЕ ЛЕТО,шт.,9,40,60
,,,2000999844180,Сладкое/Прочее/Милка,Жевательная резинка Бабл пайп,шт.,56,11.27,20
,,,106121,Сладкое/Шоколадные плитки/пасты,Плитка Яшкино молоч 90 гр,шт.,10,102.35,128
,,,1118955,Сушеные Рыба/Говядина,Карибус 25 гр флотская,шт.,35,67.37,100
,,,103491,яя Подарки,Свечи Фонтан 3шт 60сек МФ - 010,шт.,3,140,200
,,,390,Весовые товары/Выпечка,Пряники Ароматон Ассорти Агеевские (Альфа),шт.,3.418,262,328
,,,1119481,Химия/Для себя/Шампунь,Гель для душа камей 400 мл,шт.,8,120,150
,,,1117363,Сладкое/Мороженое,Мороженое марзо бел,шт.,12,40,57
,,,101338,Посуда,Терка белая 144,шт.,3,350,450
,,,2000999844126,Для дома,Формочки,шт.,4,250,350
,,,106883,Напитки/Соки/Энергетик,Red bull 0.25л вкусовой,шт.,322,108.333333333333,140
,,,1272,Сладкое/Прочее,Чоко Пай  6шт LOTTE,шт.,18,70.3125,100
,,,1119326,Продукты Питания/Крупы/Макароны/Хлопья/Крупы,Рис корона кавказа 3 кг,шт.,3,243,291
,,,97319,Напитки/Кофе/Какао/Сливки/Кофе,Кофе Тчибо 190гр Голд коллекция,шт.,3,445,535
,,,1119005,ДЛЯ КАССЫ/Посуда,Электроплитка м1,шт.,1,1110,1545
,,,2000999844005,Сладкое/Мороженое,Часы на руку,шт.,2,1750,2300
,,,1119586,Одежда,Свечи 100 шт,шт.,3,450,800
,,,95201,Напитки/Соки,Квас приморский 1.25л DENEB,шт.,26,72.42,105
,,,2000999844142,Напитки,Ачалуки 1.5 л лимон-лайм,шт.,6,36.6666666666667,55
,,,108450,яя Подарки,Влажные салфетки Конфорт Розе 120шт,шт.,9,123,150
,,,2000999844002,ДЛЯ КАССЫ/Аксессуары,Батарейки дюрасел ЛР6,шт.,12,80,120
,,,94920,Сладкое/Вафли/Зефир,Macarons 48гр АКУЛЬЧЕВ,шт.,11,117.85,147
,,,10053,Сладкое/Домашняя выпечка,Сосиски Говяжьи Дарман 1,шт.,2,252,315
,,,1117402,Продукты Питания/Морепродукты,Икра трески 120 гр,шт.,2,125.68,155
,,,1116313,Сладкое/Мармелад/Драже/Карамель,Карамель леденцовая Кенди 200 гр,шт.,15,249.91625,275
,,,1118929,Электроника/Гаджеты,Флешка 256 гб,шт.,1,1450,1750
,,,1119741,Продукты Питания/Крупы/Макароны/Хлопья/Крупы,Пшено корона кавказа 500гр,шт.,5,28,50
,,,102845,Детские товары,Подгузники Молфикс 5-ка 44шт,шт.,3,720,900
,,,1119746,Сладкое/Мармелад/Драже/Карамель,Скитлс драже 125 гр,шт.,1,165,207
,,,1118900,Сладкое/Мороженое,Мороженое сэндвич хабиби,шт.,2,79,100
,,,1118570,Напитки/Соки,Мохито Дин 0.5 мл,шт.,14,50,75
,,,89,Весовые товары/Выпечка,Трубочки фигли-мигли,кг,0.546,256.666666666667,335
,,,108269,Сладкое/Мороженое,Мороженое Рожок Простоквашино,шт.,15,73.5,85
,,,1118653,Напитки/Соки,J7 апельсин 0.3 мл,шт.,8,79.84,145
,,,99510,Сладкое/Конфеты/Печенья упаковки,Конфеты Руа 1кг Ессен,шт.,2,318.2,381
,,,567,Весовые товары/Выпечка,Медовые с курагой Метрополис (Арма) 21дн,кг,0.03,370,435
,,,1119705,Электроника/Гаджеты,Часы плюсХ2,шт.,1,2300,3150
,,,95468,Напитки/Соки,Денеб 0.5 Голд,шт.,107,46.09,65
,,,99678,Сладкое/Прочее/Милка,Плитка Милка Карамель 90гр,шт.,1,100,145
,,,102865,Медицина,Марля 5м Никос,шт.,2,170,220
,,,629,Весовые товары/Выпечка,ВС Козинаки ассорти круглые (Альфа) 6мес,кг,5.886,274.666666666667,355
,,,109454,Детские товары,Нутрилон Га 2 800гр Жб,шт.,1,1850,2220
,,,1119651,Игрушки,Кукла бьюти гирл,шт.,1,1200,2000
,,,1118953,Сладкое/Печенье/Пряники,Печенье сдобное Яшкино 137гр клубника,шт.,2,75.19,100
,,,97127,Сладкое/Домашняя выпечка,Лимонники длинные Азбука вкуса,шт.,5,225,275
,,,1118795,Канцтовары,Альбом 30 л,шт.,1,85,130
,,,99540,Химия/Бытовая химия,Средство для билья 2л АБС,шт.,1,240,320
,,,102497,Напитки/Соки,Спрайт 0.25л стекло,шт.,23,47.9166666666667,90
,,,106236,Электроника,Батарейки Камелион СР16-32,шт.,1,100,140
,,,94954,Чипсы,Русская картошка 140гр РУССКАРТ,шт.,43,149.49,180
,,,107348,Детские товары,Подгузники Ловурал Жираф 2-ка 72шт,шт.,2,1160,1392
,,,105174,Служебная группа,Фасоль Краснодарский 600гр,шт.,2,100,130
,,,2000999844329,Детские товары,Сказка нагрудник набор 3 шт,шт.,1,123,185
,,,1118925,Продукты Питания/Полуфабрикаты,Хинкал домашний леззет 400 гр,шт.,2,85,110
,,,97013,Сладкое/Батончики/бисквиты/Батончики/Пирожные,Батончик Лавива 35гр Улкер,шт.,36,43,63
,,,95983,Сигареты,Кент 4,шт.,10,246,265
,,,103052,Сладкое/Домашняя выпечка,Сникерс мини Азбука Вкуса,шт.,5,150,195
,,,102866,Медицина,Марля 10м Никос,шт.,2,320,415
,,,1119565,Химия/Для себя,Пудра фит ми,шт.,2,650,825
,,,110188,Сушеные Рыба/Говядина,Золоотой Плавник 40гр Флотская,шт.,5,86.72,115
,,,2000999844444,Семечки,Маккофе голд 1.8 гр,шт.,90,7.21,
,,,1118942,Посуда,Кружки 6 шт 235,шт.,1,500,675
,,,111195,Сигареты,Сити 20 т,шт.,7,1300,2300
,,,108410,Напитки/Соки,Тбилиссимо 0.5л стел,шт.,1,74.1666666666667,100
,,,1119200,Напитки/Вода,Меркурий1 л,шт.,12,53.3333333333333,85
,,,99338,Продукты Питания/Крупы/Макароны/Хлопья/Крупы,Рис Исмаил 400 гр,шт.,11,37,55
,,,1119384,Сладкое/Конфеты/Печенья упаковки,Печенье топленое молоко морозов 290 гр,шт.,5,69.13,97
,,,1118391,Напитки/Соки,Сок добрый апельсин-мандарин 2 л,шт.,37,153.818333333333,205
,,,103821,Продукты Питания/Молочка/Сыр/Копченый Сыр,Сыр лапша Спагетти 40гр Золото,шт.,1,32,45
,,,9889,ДЛЯ КАССЫ/Подгузники,Тапочки женские,шт.,6,380,600
,,,5697,ДЛЯ КАССЫ/Прочее.,Свечи,шт.,467,12,23
,,,218,Весовые товары/Молочка весовая,Сыр гауда Олден,кг,1.744,479.92213570634,612
,,,99207,Сладкое/Прочее/Нутелла,Нутелла Б-реди 22гр,шт.,2,49,67
,,,2000999844340,ДЛЯ КАССЫ/Химия,Мыло Амвэй для тела,шт.,1,550,657
,,,1118025,Хлеб/Фаст Фуд,лаваш арабский 3 шт,шт.,6,60,90
,,,110832,Электроника/Гаджеты,АЗУ DZ15,шт.,1,570,750
,,,310,Весовые товары/Мясное,Куриные окорочка мм,кг,0.552000000000001,439,587
,,,1117141,Напитки/Кофе/Какао/Сливки,Лейс цитросовый юдзу с чили,шт.,20,115.789473684211,150
,,,587,Весовые товары/Выпечка,Малина весовая,кг,11.329,1333.33333333333,1557
,,,2000999844195,Детские товары,Жидкое мыло с календулой наша мама,шт.,2,175,215
,,,1119348,Сладкое/Прочее,Фонарь аккумуляторный космос 7035,шт.,5,352.26,445
,,,1118481,Продукты Питания/Консервы/Зелень,Фасоль кубань матушка 600гр,шт.,2,150,180
,,,1179,Напитки/Чай/Кисель,Чай Бета 100 гр,шт.,8,112,137
,,,101944,Химия/Бытовая химия,Средство для полов 900мл АВС,шт.,11,122.04,150
,,,1118717,Сладкое/Прочее/Милка,Киндер батончик тронки 90 гр,шт.,10,260,320
,,,97060,Напитки/Соки,Сок Добрый Супер джус 0.2л,шт.,28,29.6296296296296,45
,,,96679,Продукты Питания/Специи,Агар 7гр Русский Аппетит,шт.,7,68.5,87
,,,1119140,Продукты Питания/Консервы/Мясо,Нут жб 400 гр,шт.,1,64.46,90
,,,104120,Детские товары,НАН2 Смесь гипоаллергенный 800гр с 6мес,шт.,1,1650,1980
,,,1118677,Чипсы,Чипсы икряные триумф 50 гр,шт.,4,95,125
,,,1118943,Посуда,Кружки 6 шт 5005,шт.,1,700,925
,,,2000999843993,ДЛЯ КАССЫ/Аксессуары,Переноска многофункциональная 501,шт.,4,950,1200
,,,104442,Служебная группа,Сливки Альпенгурт 10пр 10шт,шт.,2,69.33,95
,,,2000999844124,Химия/Для себя/Прокладки,Влажные салфетки Клеанер 120 шт,шт.,20,83,125
,,,96220,Продукты Питания/Молочка/Сметана/Творог,Сметана Простоквашино 300гр 15пр,шт.,3,115,140
,,,1119615,Химия/Для себя,Зайка в свитере большая,шт.,1,1200,1785
,,,1119024,ДЛЯ КАССЫ/Посуда,Заварочный чайник 1.2 л 27,шт.,1,684,985
,,,1118375,Игрушки,Надувной матрас 115 на 25 см,шт.,5,441,685
,,,2000999844276,Детские товары,Порошок для стирки мепси 6 кг,шт.,2,930,1178
,,,1117890,Медицина,ЛД компакт 100,шт.,9,181,205
,,,1119425,Одежда/Носки/Гольфы,Носки мужские 3072,шт.,29,33,90
,,,104210,Весовые товары/Конфеты,Сыр Кабардинский 0.6 кг,шт.,3,260,312
,,,95341,Напитки/Соки,Квас 0.5 СУЛАК стекло,шт.,12,32.5,65
,,,110058,Напитки/Соки,Черноголовка Дюшес 2л,шт.,5,113.333333333333,140
,,,110140,Продукты Питания/Консервы/Мясо,Килька обжаренная в томатном соусе 270гр ЗА РОДИНУ,шт.,6,114.15,145
,,,98984,Сухарики,Сухарики 2 крошки 60гр+25мл Соуса,шт.,3,31.25,45
,,,104974,Одежда/Носки/Гольфы,Вкусовая Приправа Лотус 400гр,шт.,9,170,205
,,,99023,Игрушки,JUMEx 460ml,шт.,8,150,250
,,,110588,Продукты Питания/Молочка/Йогурт/Пудинг,Чудо Творожок 85гр,шт.,2,41.99,70
,,,2000999844166,Детские товары,Бэби фокс соленая карамель 45 гр,шт.,30,43.7,57
,,,1119457,Продукты Питания/Быстрое питание,Лапша 130 гр Пибим,шт.,10,97,120
,,,110301,Продукты Питания/Молочка/Йогурт/Пудинг,Пудинг Нежный 100гр,шт.,34,33.71,41
,,,103053,Сладкое/Домашняя выпечка,Торт Ассорти Азбука Вкуса,шт.,3,930,1116
,,,2000999844262,Детские товары,Сказка нагрудник 3 шт,шт.,1,199,272
,,,1117155,ДЛЯ КАССЫ/Прочее.,Одноразовый станок,шт.,8,12.5,20
,,,1119249,Напитки/Соки,J7 Ассорти 0.97л т/пакет манго,шт.,10,194,360
,,,106802,Детские товары,Бутылка 180мл Паомма,шт.,4,330,450
,,,1119700,Детские товары,Нагрудник  энта,шт.,3,350,423
,,,104472,Сладкое/Мороженое,Лакомка Русский Холод 80г,шт.,30,88,112
,,,2000999844194,Детские товары,Для купания младенцев 1000 мл мята,шт.,2,422,507
,,,1118814,Для дома,Веник и савок 083,шт.,1,590,715
,,,96852,Продукты Питания/Молочка/Молоко/Кефир/Сливки,Сливки 1л Шантипак,шт.,1,260,312
,,,1118435,Служебная группа,Крем для лица 100 мл,шт.,4,100,250
,,,1119318,Продукты Питания/Быстрое питание,Соевое мясо пряная палочка 26 р,шт.,26,28,47
,,,1116969,Сладкое/Батончики/бисквиты/Батончики/Пирожные,Батончик вафер ролл сникерс,шт.,7,40,57
,,,2000999844051,Жевачка,Протеиновый батончик марс 51 гр,шт.,6,250,300
,,,98684,Напитки/Вода,Бонаква 0.5л,шт.,120,35.8333333333333,50
,,,109727,Фрукты/Сухофрукты,Изюм Голден 300гр Фооджейра,шт.,3,93,140
,,,104470,Служебная группа,Милка Чоко снаск,шт.,14,72.0833333333333,93
,,,97190,Для дома,Пластина от камаров 10шт Масквиталл,шт.,48,20,35
,,,933,Фрукты/Овощи/Зелень/Фрукты/Ягоды,Слива,кг,12.404,300,387
,,,2000999843955,Игрушки,Зайка в свитере 55 см,шт.,2,550,785
,,,1116309,Сладкое/Шоколадные плитки/пасты,Шоколадная паста Велнут 400 гр Крембер,шт.,3,366.13,442
,,,1118901,Сладкое/Мороженое,Мороженое Гигант стакан,шт.,36,95,115
,,,1118450,Химия/Для себя/Крем,Губная для увелечения,шт.,38,59,300
,,,2000999844319,Детские товары,Лулу экстракт для купания,шт.,1,205,265
,,,2000999844333,Электроника/Гаджеты,Часы смарт,шт.,1,2100,2850
,,,1119748,Сладкое/Мармелад/Драже/Карамель,Кит кат с карамелью 41 гр,шт.,24,66,90
,,,97128,Сладкое/Домашняя выпечка,Медовик Азбука вкуса,шт.,3,315,385
,,,1118835,Напитки/Соки,Липтон 0.5 мл манго,шт.,6,75.8733333333333,110
,,,325,Весовые товары/Конфеты,Конфеты Беар кэнди,кг,4,757.5,915
,,,1118691,Напитки/Соки,Зубная паста колгейт 146 гр,шт.,6,93,123
,,,103213,Кошачьи товары,Корм Китикет 350гр,шт.,32,85,110
,,,100120,Одежда/Колготки,Колготки Конте Соло 20ден 6-ка,шт.,4,137.5,220
,,,1119417,Весовые товары/Мясное,Злаковый батончик Аленка 19 гр,шт.,14,30.238,47
,,,102957,Детские товары,Сок Фруто няня 0.2л яблоко,шт.,5,31.99,55
,,,103547,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Майонез Махеев С перепелиныым яйцом 200мл,шт.,4,48.7,70
,,,979,Весовые товары/Выпечка,Печенье Сахарное Шоколадное (Альфа),кг,0.986,157.333333333333,235
,,,97699,Продукты Питания/Майонез/Кетчуп/Уксус и т.п.,Кетчуп Махеев 300гр лечо,шт.,7,63.22,90
,,,1119247,Чипсы,Шок арахис-карамель 50 гр,шт.,4,72.1425,130
,,,1117928,Продукты Питания/Молочка/Йогурт/Пудинг,Йогурт экспонента черника 250 гр,шт.,4,145,176
,,,9,Фрукты/Овощи/Зелень/Овощи,Чеснок (местный),кг,3.532,351.449275362319,445
,,,1115719,Продукты Питания/Павильное Питание,Шоколад Дубайский 100гр СникаСпорт,шт.,6,420,510
,,,105550,Сладкое/Конфеты/Печенья упаковки,Конфеты Берлинго 1кг Ессен,шт.,3,554.46,665
,,,1146,Продукты Питания/Молочка/Йогурт/Пудинг,Йогурт Альпенленд сливочный 95гр 7.5пр,шт.,8,32.71,40
,,,97522,Продукты Питания/Мариновки,Огурцы с зеленью в заливке 3000гр Исмаил,шт.,7,234,287
,,,110192,Сушеные Рыба/Говядина,Ставридка 80гр Флотская,шт.,10,194.21,235
,,,2000999844370,Напитки/Соки,Редбулл Карабао 250 мл,шт.,9,89,120
,,,1277,Чипсы/Принглс,Прингалс 165гр,шт.,180,175,272
,,,1119332,Химия/Машинный отдел,Бумажные полотенца вива 500 л,шт.,3,130,160
,,,1115624,Напитки/Кофе/Какао/Сливки/Кофе,Кофе Султан Эфенди 100гр,шт.,2,130,163
,,,109678,Сигареты,Зажигалка Крикер,шт.,33,23.4,40
,,,1117440,Сладкое/Батончики/бисквиты,Печенье с маршмеллоу крембер,шт.,2,113.61,140
,,,563,Весовые товары/Конфеты,Конфеты Элле с Молочной начинкой,кг,0.78,523.253333333333,718
,,,99216,Чипсы,Луковые кольца 200гр велес,шт.,7,65,105
,,,1116484,Хлеб/Фаст Фуд,Бургер 2,шт.,1205,65,85
,,,105544,весовые 1/Мясное1,Кольца Пудра 0.6кг,шт.,2,200,250
,,,1119305,Весовые товары/Конфеты,Аленка понч с манго 150 гр,шт.,2,104.763333333333,150
,,,98876,Чипсы/Лейс,Лейс 140гр Сыр,шт.,3,115.79,150
,,,1119366,Продукты Питания/Консервы/Зелень,Массажная расческа с зеркалом,шт.,5,117,250
,,,1119709,ДЛЯ КАССЫ/Химия,Спрей дезодарант Амвэй,шт.,1,600,720
,,,1118382,Игрушки,Надувной круг для моря,шт.,8,250,550
,,,1119767,Химия/Для себя/Полость рта,Зубной порошок семейный 140 гр,шт.,4,49.72,0
,,,779,Фрукты/Овощи/Зелень/Овощи,Картошка желтая,кг,145.797,28,44
,,,1118706,Сладкое/Шоколадные плитки/пасты,Плитка бабаевский оригинальный 90 гр,шт.,2,109,135
,,,102881,Химия/Для себя/Салфетки влажные,Салфетки влажные Слипи 120шт,шт.,37,114,145
,,,107446,Служебная группа,Туалетная Бумага Зева Плюс 4шт,шт.,5,85,120
,,,2000999844443,Семечки,Маккофе голд 90 гр,шт.,6,236.17,
,,,1115717,Напитки/Чай/Кисель,Чай Кежо 200гр Черный с Чабрец,шт.,3,300.6,360
